latitude,longitude,accuracy,speed,bearing,kf_latitude,kf_longitude,kf_speed_lat,kf_speed_long,kf_covariance_lat,kf_covariance_long,kf_speed_total
42.64938708,-71.32331646,5,0,0,-3.32341726001245e-15,0,0,0,0,0,0
42.64939088,-71.32331721,5,0,0,-3.32341726001245e-15,-71.3233164678528,0,0.0113533478799581,0,1.38258134277008,0.0113533478799581
42.64939399,-71.32331346,5,0,0,42.649387832925,-71.3233168059954,0.486997351825702,0.104941714756342,1.38258134277008,1.99571401015634,0.498175856682405
42.64939463,-71.32331602,6,0,0,42.6493925347892,-71.3233148631256,0.471601766300638,0.136134218221274,1.99571401015634,2.2341249560946,0.49085715982208
42.64940702,-71.3233065,5,0,0,42.6493955661882,-71.3233146925874,0.381712455881013,0.120540921865228,2.41388930033197,2.39679233064451,0.400293033687615
42.64940709,-71.32330757,5,0,0,42.6494026216505,-71.323310519864,0.229622080962024,0.17931793167895,2.30897299436146,2.20890756557733,0.291343818686697
42.64932753,-71.32331226,4,0.02,0,42.6494053934931,-71.3233085863184,0.66467616375931,0.514109625559128,2.16167921217051,2.05686394998512,0.840299416733309
42.649332,-71.32331637,4,0,0,42.6493724321944,-71.3233078374475,-0.358421349066102,0.412994714856951,1.84465870937506,1.77501355530866,0.546836811092797
42.64932695,-71.32332345,3,0,0,42.6493537570201,-71.323309266728,-0.746685084585043,0.279448432196785,1.67538737993067,1.63095829287485,0.797264097899193
42.64932274,-71.32331618,3,0,0,42.6493378997223,-71.3233145235583,-0.973045551629225,0.0733780163767833,1.40025192932958,1.38032497357477,0.975808371983359
42.64931631,-71.32330615,3,0,0,42.6493267088056,-71.3233148680446,-1.02830286763839,0.0448718894470015,1.28020769793728,1.2720079914674,1.02928143578706
42.64931098,-71.32330184,3,0,0,42.6493172996173,-71.3233110740517,-1.01694995742333,0.14470652062948,1.23081504165766,1.22856195337453,1.02719384393404
42.64930915,-71.32330631,3,0,0,42.6493096083491,-71.3233066040214,-0.957913099059456,0.229843346143706,1.21419167256831,1.21449235531029,0.985101755716752
42.64930513,-71.32330536,3,0,0,42.6493045808258,-71.3233053257117,-0.838173527780795,0.208642429317197,1.21072833483786,1.21170255958293,0.863751426038698
42.64930388,-71.32330917,3,0,0,42.6493005664942,-71.3233042856062,-0.721259169364837,0.18047439615781,1.21098344431147,1.21180859571562,0.743495660418661
42.6493017,-71.32331311,3,0,0,42.6492982613197,-71.3233053472799,-0.591845674947099,0.0995204602159988,1.21132709971671,1.21179695230794,0.600154667527622
42.64930267,-71.32331339,3,0,0,42.6492966571434,-71.3233079783976,-0.471263631971723,-0.00569779766391298,1.21096374708435,1.21114065940827,0.471298075232012
42.64930019,-71.32331303,3,0,0,42.6492966992623,-71.3233101909699,-0.339052818569928,-0.066713359456743,1.21012592800487,1.2101360455381,0.345553883077903
42.64929986,-71.32331291,3,0,0,42.6492963902676,-71.3233116726236,-0.253396362425309,-0.0928732988322474,1.209201850205,1.20914729920121,0.269879910564611
42.64929976,-71.32331266,3,0,0,42.6492965055569,-71.3233126416139,-0.1818910665287,-0.094610036609877,1.20843808584655,1.20837705779342,0.205025410889164
42.64929971,-71.32331246,3,0,0,42.6492968940799,-71.3233131274129,-0.117902860243702,-0.0855834352609186,1.20791445801343,1.20786997459791,0.145690112377971
42.64929966,-71.32331228,3,0,0,42.6492974294548,-71.323313294587,-0.0663632678128442,-0.0588197068946926,1.20760676173502,1.20758176700113,0.0886783019344464
42.64929971,-71.32331221,3,0,0,42.6492979956638,-71.3233131796282,-0.0476526513906884,-0.0553428579354537,1.20745151711459,1.20744089385877,0.0730315487240021
42.64929283,-71.3233059,3,0.5115662,151,42.649298446871,-71.3233130677495,-0.0305454315454681,-0.0438621747071226,1.20738609906694,1.20738354769429,0.0534501053164259
42.64930006,-71.32331484,3,0.48600408,0,42.6492960888509,-71.3233105524633,-0.0224297152622877,0.0719088945267814,1.2073650013388,1.2073658321956,0.075325833807606
42.64930987,-71.32330774,4,0.41617304,96.30000305,42.6492975762243,-71.3233117592748,0.0179033419955779,0.00386188892809983,1.20736133892912,1.20736291841382,0.0183151260084009
42.64930732,-71.32329636,4,0.43,141.5,42.6493019471511,-71.3233104018071,0.137821760188729,0.0348015108765762,1.3424285781685,1.34243010702191,0.142147749686064
42.64930732,-71.32328741,4,0.30610457,111.6999969,42.6493047158567,-71.3233053058821,0.173054211535894,0.1638302188019,1.43164725726076,1.43164822114544,0.238302540320049
42.64930651,-71.32328157,4,0,0,42.6493067007295,-71.3232978536861,0.184884982777091,0.328000997180159,1.48045056258025,1.48045098361451,0.376519735216713
42.6493064,-71.32327807,4,0,0,42.6493075994763,-71.3232900134305,0.164320283699776,0.462619438615839,1.50278339484794,1.50278347551719,0.490935739807573
42.64931049,-71.32328154,4,0,0,42.6493080064918,-71.3232830768755,0.134002357338134,0.527333402689618,1.51104000074145,1.51103992826733,0.544092960223147
42.6493104,-71.32328148,4,0,0,42.6493096483126,-71.3232797351085,0.14118866099712,0.480107854937949,1.51320371660959,1.51320360802452,0.500437598874504
42.64932481,-71.32330013,4,0,0,42.6493106734798,-71.3232778816651,0.126970533418826,0.402827233054517,1.51343484518292,1.51343475481738,0.422363937910209
42.6493479,-71.32331691,4,0.5745433,203.1999969,42.6493167022914,-71.3232841785007,0.212648044883238,0.0860962136071401,1.51345881852032,1.5134587611705,0.229416104469913
42.64934735,-71.32330831,4,0.5124451,120,42.64932953829,-71.3232963045117,0.512359934146009,-0.273902879196769,1.51374105330743,1.51374102475293,0.580978045497747
