42.649287,-71.3232905,6,0,0,1.530695681,-0.382054875
42.6493942,-71.32349135,18,0,0,0.103389063,-0.555102187
42.64938821,-71.32348619,14,0,0,-0.103813393,-0.003316968
42.64938717,-71.32348217,12,0,0,1.399238619,-0.929610538
42.64937978,-71.32347509,12,0,0,17.12293747,-6.838388637
42.64937091,-71.32346607,9,0,0,6.843694805,-1.06619254
42.64931462,-71.32343778,10,0.64,121.6999969,-8.26996674,7.168226348
42.64933539,-71.32343747,8,0.86,123.1999969,0.429244302,3.819895138
42.64932635,-71.32341003,8,1.49,123.1999969,5.229701389,11.56633852
42.64932233,-71.32336255,6,1.62,105.1999969,-14.29863919,15.99630489
42.64930692,-71.32332035,7,2.23,112.9000015,-15.84308474,17.33847483
42.64928744,-71.32327872,4,2.19,89,-30.81287609,-12.3489618
42.649292,-71.3232406,4,2.43,80.09999847,-28.78457759,-28.24542804
42.64929666,-71.32321708,3,2.13,65.09999847,3.392253768,-11.59147104
42.64929888,-71.32320536,3,1.54,55.20000076,31.87477765,9.602832009
42.64930265,-71.32318979,3,1.46,44,6.561612826,5.237810127
42.64932374,-71.32318348,3,1.76,32.29999924,-12.28775102,10.07490744
42.64933163,-71.32316943,4,1.46,46,-23.71362765,-2.627781491
42.64935499,-71.32317658,3,2.35,14.30000019,-11.54347673,-17.03899202
42.64937611,-71.32318328,3,2.57,356.2000122,-15.08322239,4.291952183
42.64940029,-71.32319273,4,2.68,342.1000061,-16.29065849,-12.76736267
42.64943136,-71.32321101,4,3.27,330.3999939,16.93424786,-11.37197972
42.64945687,-71.32324644,3,3.83,310.8999939,6.079504651,0.823409051
42.64947942,-71.32328677,3,4.33,305.5,8.315573855,4.691085967
42.64950109,-71.32334346,3,4.85,302.2999878,9.631572028,6.939210478
42.64952802,-71.3234059,3,5.41,299.8999939,26.13431938,-21.52373057
42.64955686,-71.32346839,3,5.89,299.8999939,11.76130297,-17.32610319
42.64958453,-71.32352762,3,5.84,301.2000122,-4.815679284,-0.80320144
42.64961188,-71.32358472,4,5.76,302.2999878,-8.58896612,5.928023069
42.64965358,-71.32364769,3,5.78,305.2000122,-4.804053289,2.466782272
42.6496844,-71.32370859,3,6,304.1000061,-2.397385946,-4.546869435
