42.65410659,-71.32652577,4279.586914,0,0
42.64934421,-71.32338703,21,2.87,14.4140625
42.649448,-71.32335266,15,2.4397748,359.2999878
42.64943986,-71.32335763,6,4.075414,325.5
42.64953597,-71.3232829,4,5.261863,306.2000122
42.64956105,-71.32327025,7,6.6103706,300.1000061
42.64959869,-71.32336141,7,8.141038,298.7000122
42.64963086,-71.32342878,6,8.864113,305.7999878
42.64968493,-71.32353706,5,9.583804,302.3999939
42.6497421,-71.32365106,5,10.520386,302.2000122
42.6497977,-71.32379072,4,11.02147,300.1000061
42.64984736,-71.32390151,4,10.870557,300.7999878
42.64989976,-71.32401892,4,10.600019,298
42.6499719,-71.32422671,3,9.540021,295.1000061
42.6500282,-71.32441523,3,7.82016,291.8999939
42.65006429,-71.32454985,3,5.5109076,291.1000061
42.65008283,-71.3246246,3,2.6902974,290.7000122
42.65010981,-71.32466859,3,2.8701568,289.3999939
42.6501148,-71.32478263,3,4.580884,267.2999878
42.65009929,-71.32484846,3,5.480447,251.1000061
42.65006604,-71.32491833,3,6.650481,235.8999939
42.65001855,-71.32499022,3,7.512936,228.3999939
42.64996574,-71.32506128,3,8.100303,225.8000031
42.64991596,-71.32513262,3,8.080007,227.1999969
42.64987218,-71.32520081,3,7.4700065,230.3999939
42.64983431,-71.32526462,3,6.680367,232.3000031
42.64979911,-71.32531656,3,5.9103045,229.3000031
42.64975862,-71.32534941,3,5.2070045,215.3999939
42.64971171,-71.32537562,3,5.22,205.6999969
42.64966425,-71.32537875,3,5.150039,189.3000031
42.64961912,-71.32536106,3,5.340759,173.3999939
42.6495793,-71.32533752,3,5.2524376,161.1999969
42.64953387,-71.32531721,3,6.160292,150.6000061
42.64948014,-71.32526946,3,7.5,144.6000061
42.64941897,-71.32521224,3,8.370024,145.8000031
42.64935254,-71.32514884,3,9.060006,146.3000031
42.64928038,-71.32508124,3,9.710083,145.8000031
42.64920627,-71.32500797,3,10.440172,145.3999939
42.64912956,-71.32493222,4,10.880018,143.5
42.64904694,-71.32485726,4,11.5301075,144
42.64896253,-71.32477666,4,11.980149,145.3000031
42.64887817,-71.32469196,4,12.010338,145.8999939
42.64877048,-71.32461813,4,12.19164,146.1999969
42.64867704,-71.32453723,4,12.260036,146.6000061
42.64858784,-71.32445695,4,12.100265,146.6000061
42.64850013,-71.32437513,4,12.090016,146.6000061
42.64841199,-71.32429258,4,11.910823,146.3999939
42.64832111,-71.32421009,4,11.990417,146.3000031
42.64823713,-71.32412652,4,11.770833,146.1999969
42.64814988,-71.32405003,4,11.412121,146.5
42.64806555,-71.32397834,4,11.23036,147.1999969
42.64796375,-71.3238983,3,10.701514,145.8999939
42.64788655,-71.32382019,3,10.750563,144.6000061
42.64779598,-71.32373515,4,10.822887,145.8999939
42.64771771,-71.32366364,4,10.47138,145.3000031
42.64764118,-71.32359452,4,10.350947,146.3000031
42.64756939,-71.32353207,4,10.305285,148.8999939
42.6474919,-71.3234636,4,10.411229,147.3999939
42.64741005,-71.3233829,4,10.612945,144.8000031
42.64732643,-71.3233105,4,10.991315,144.5
42.647245,-71.32323682,4,11.301598,145.1000061
42.64715779,-71.32315884,4,11.580432,145.1000061
42.64705986,-71.32308305,4,11.920037,146
42.64696594,-71.32300913,5,12.21,146.3999939
42.64686741,-71.32293565,4,12.430326,147.1000061
42.64677074,-71.32285921,4,12.411305,147.1000061
42.64667523,-71.3227819,4,12.401612,147
42.64658042,-71.32270145,4,12.302963,145.8999939
42.64648876,-71.32261863,4,12.211184,143.8999939
42.6463881,-71.32253767,4,12.536706,145.3999939
42.64629215,-71.32245876,3,12.435506,145.6999969
42.64619548,-71.32238234,3,12.481602,146.6000061
42.6461001,-71.32230263,3,12.380792,146.1000061
42.64600493,-71.3222235,3,12.374138,145.8000031
42.64591055,-71.32214232,3,12.317862,146.3999939
42.64582095,-71.32206507,3,11.983509,146.1999969
42.64574155,-71.32198741,3,11.222567,142.1000061
42.64565644,-71.32191116,3,11.183506,145.8000031
42.64556655,-71.32184293,3,10.754185,146.6000061
42.6454841,-71.32177227,3,10.244105,146.3999939
42.64540432,-71.3217069,3,9.642075,145.6999969
42.64533389,-71.32164405,3,9.320772,147
42.64527613,-71.32159401,3,8.430854,148.1000061
42.64520994,-71.32154799,3,7.9327803,151.1999969
42.64513312,-71.32151113,3,7.6412826,159.5
42.64506356,-71.32149307,3,7.5511193,170.1999969
42.64498455,-71.32148513,3,7.400007,176.3999939
42.64491226,-71.32148078,3,7.170174,180.6999969
42.64485263,-71.32147537,3,7.1300635,184.3999939
42.64478728,-71.32147961,3,6.76,184.5
42.64473163,-71.32148365,3,6.1301303,184.3999939
42.64468617,-71.32148298,3,5.480082,184.8000031
42.64464686,-71.32148429,3,4.5608883,185.8000031
42.64460734,-71.32148357,3,3.580349,184.6999969
42.64458415,-71.32147815,3,2.540492,185.1999969
42.64456979,-71.32147414,3,1.7407182,184.8999939
42.64455688,-71.32147179,3,1.970406,184.8000031
42.64452793,-71.32146549,3,2.5712447,180.6999969
42.64450292,-71.32146622,4,2.830159,178.8000031
42.64446424,-71.32147271,4,3.56,182
42.64442996,-71.32147658,4,3.9806154,180
42.64438871,-71.32147438,3,4.5300446,180.5
42.64433912,-71.32148171,4,5.031948,181.8000031
42.64429131,-71.32147418,4,5.636471,181.6999969
42.64422754,-71.32147761,4,6.48,184.5
42.64416565,-71.32147538,4,6.8429236,181.8000031
42.64410952,-71.32148228,4,6.3817635,185.1999969
42.64405911,-71.32149934,4,5.7814617,186.8999939
42.64401254,-71.32151164,4,5.0406346,186.6000061
42.64397899,-71.32151388,4,3.8900516,183.6999969
42.64395284,-71.32151425,4,3.1005805,184.1999969
42.64393206,-71.32151402,3,2.1633308,181.3999939
42.64391868,-71.32151535,3,1.5105296,181.5
42.64390377,-71.32151432,3,1.7718071,196.1999969
42.6438842,-71.32151917,3,2.090861,196.1000061
42.64385331,-71.32153345,3,3.100258,195.5
42.64383044,-71.3215763,3,3.58,226.6999969
42.64381484,-71.32162568,3,4.1905847,245.1999969
42.64380056,-71.32167309,3,4.460717,245
42.64378859,-71.32176825,3,6.3813243,252.5
42.6437731,-71.321865,3,7.4804277,253.8999939
42.64375335,-71.32196778,3,8.34,255.1000061
42.6437349,-71.32208676,3,9.290263,255.1000061
42.64371763,-71.32221339,3,10.052194,253.8000031
42.64369929,-71.32234474,3,10.900041,254.6999969
42.64367037,-71.32249445,4,11.340071,254.8000031
42.64363792,-71.32262749,4,10.530385,251.5
42.64360855,-71.32275888,4,10.950224,255.6000061
42.64359332,-71.32288941,3,11.640005,256.7999878
42.64357174,-71.32303649,3,12.130037,257.2999878
42.64354815,-71.32318444,4,12.360004,257.2999878
42.6435379,-71.32331293,4,11.233245,260.8999939
42.64349965,-71.32349596,4,13.550181,257.5
42.64347546,-71.32365225,4,13.200015,256.7999878
42.64344858,-71.32380096,3,12.960034,256.8999939
42.64344729,-71.32393869,3,12.720036,257.3999939
42.6434182,-71.32408863,3,12.030016,257.8999939
42.64339193,-71.32422687,3,11.55007,258.2000122
42.64336915,-71.32436274,3,11.220539,256.3999939
42.64334479,-71.32448958,3,11.110882,255.3999939
42.64331749,-71.32462106,3,11.360634,255.5
42.64329314,-71.32476569,3,11.620155,255.3999939
42.64326684,-71.3249161,3,12.2905855,255.3000031
42.64324241,-71.32505827,3,12.520256,256.3999939
42.6432151,-71.3252124,3,12.510036,256.6000061
42.6431918,-71.32537687,3,12.062007,258.3999939
42.64317443,-71.32551108,4,11.780004,257.3999939
42.64315719,-71.32564983,4,11.340071,258.7000122
42.64314823,-71.32578072,4,10.99,261
42.64313521,-71.32590479,4,10.110019,261.6000061
42.64311775,-71.32601714,3,9.282155,261
42.64310824,-71.32611874,3,8.390096,262.2999878
42.6431021,-71.3261985,3,7.4613137,262
42.64309346,-71.32627719,3,6.57,262.6000061
42.64308163,-71.32634761,3,5.4600825,262.8999939
42.64307409,-71.32639753,3,4.29,263.7999878
42.6430703,-71.32642455,3,2.1600926,261.3999939
42.64307113,-71.3264271,3,0.44283178,262
42.64307472,-71.32641638,3,0,0
42.64307499,-71.32640981,3,0,0
42.64307282,-71.32640485,3,0,0
42.64307147,-71.32640138,3,0,0
42.64306431,-71.32641656,3,1.04,262
42.6430712,-71.32645665,3,2.5609567,265.1000061
42.64306558,-71.32649797,3,3.4432688,260.2000122
42.6430576,-71.32654743,3,4.040792,258.2999878
42.6430509,-71.32661096,3,4.9005,257.2999878
42.64304234,-71.32669889,3,6.200008,261.8999939
42.64303413,-71.32677984,3,6.75,263.3999939
42.64303012,-71.32687618,3,7.6947384,265.5
42.64302874,-71.32697459,3,7.745063,264.6000061
42.6430295,-71.32706635,3,6.9705806,267.6000061
42.64302287,-71.32714346,3,6.5503745,266.2999878
42.64301412,-71.32721524,3,6.150203,264
42.6430101,-71.32729838,3,6.1106625,262.7000122
42.64299378,-71.32738196,3,6.3803844,259.2999878
42.64297704,-71.32745663,3,6.620068,258
42.64295808,-71.32753762,3,7.1200066,258.3999939
42.64294337,-71.32761866,3,7.000007,259.2000122
42.64294768,-71.32771739,3,7.1237135,266.7999878
42.64295072,-71.32780701,3,7.060255,267.2000122
42.64293539,-71.3278816,3,7.020007,263.7999878
42.64293064,-71.32797599,3,6.9401155,263.3999939
42.64292136,-71.3280589,3,6.8601823,262.6000061
42.64291088,-71.32813979,3,6.8116517,260.7999878
42.64289708,-71.3282158,3,6.7601185,260.1000061
42.6428884,-71.32830425,3,6.970007,262
42.64287686,-71.32839469,3,7.1100073,263.6000061
42.64288103,-71.32850509,3,7.850006,267.2999878
42.64287616,-71.32860264,3,8.270491,264.2999878
42.64285699,-71.32869845,3,8.540709,263.2000122
42.64284349,-71.32880971,3,8.920678,262.3999939
42.64283144,-71.32892282,3,9.231386,262.5
42.64281403,-71.32904018,3,9.740251,262.1000061
42.64281044,-71.32916506,3,10.090496,262
42.64279574,-71.32929069,3,10.260488,262.1000061
42.64278624,-71.32941814,3,10.460019,262.2000122
42.64276083,-71.32954031,4,10.412324,256
42.64273899,-71.32966538,4,10.320393,255.3999939
42.64270726,-71.32978804,4,10.391083,251.1999969
42.64267223,-71.32991564,4,10.660169,249.1000061
42.64264077,-71.33003683,4,10.76,249.6000061
42.64259678,-71.33016541,4,10.89046,249.3000031
42.64257179,-71.33028539,3,10.431386,253.5
42.64254564,-71.33039826,3,9.980044,251.8999939
42.64252079,-71.33051324,3,9.780184,250.8999939
42.64249671,-71.33062304,4,9.480005,251.3000031
42.64247574,-71.33072139,3,8.630283,252
42.64245375,-71.33081175,3,7.6304193,254.6999969
42.64244205,-71.33088442,3,6.8000665,252.8999939
42.64242473,-71.33095235,3,5.7967234,253.5
42.64240833,-71.33099151,4,3.8003287,253.3999939
42.64241443,-71.33102573,4,2.332595,266
42.64242214,-71.33105714,5,2.3853722,282.7999878
42.64242983,-71.33108858,7,2.410332,280.1000061
42.64242834,-71.33113202,8,2.8908477,273.7999878
42.64239803,-71.33118731,5,3.0066593,268.7999878
42.64239483,-71.33121967,5,2.8547678,252.3999939
42.64241537,-71.33125665,5,3.2840219,313.6000061
42.64244591,-71.33128041,5,3.7264729,334
42.64248729,-71.33130575,5,5.220239,340.6000061
42.64252928,-71.33132613,4,5.91,343.7999878
42.64259471,-71.33135371,4,6.7700667,341.7999878
42.64265597,-71.3313884,4,7.350333,341.5
42.64273032,-71.33142183,3,7.890101,341.5
42.64280581,-71.33145735,3,8.360054,341.8999939
42.6428864,-71.3314938,3,8.790278,342
42.64296835,-71.3315263,3,8.9802,342
42.64305078,-71.33156259,3,9.250006,341.7999878
42.64313443,-71.33159352,3,9.41,341.2999878
42.64320827,-71.33163338,3,9.180088,340.2999878
42.64329157,-71.33168583,3,9.561889,341.7999878
42.64337081,-71.33172572,3,9.353342,342.8999939
42.6434648,-71.33415341,28,1.94,56.6015625
42.64336289,-71.33386167,19,2.828162,159.6999969
42.64331943,-71.33382795,14,0.16492422,159.6999969
42.64327435,-71.33375812,7,0.01,0
42.6431637,-71.33353133,19,0.15524174,159.6999969
42.64330498,-71.33378089,10,1.01,167.1999969
42.64330972,-71.3337748,8,1.34,166.6000061
42.64330856,-71.33377198,6,1.6807438,151.5
42.64330011,-71.33376627,5,2.50002,149.3999939
42.64327911,-71.33376247,4,3.0004165,146
42.64326879,-71.33378487,3,3.5302265,147.6999969
42.64323588,-71.33376039,3,4.0703073,151.6000061
42.64320162,-71.33375474,3,4.460717,160
42.64315349,-71.33373303,3,5.1201563,165.5
42.64309885,-71.33371637,3,5.930135,170.3000031
42.64304237,-71.33370116,3,6.5000076,170.5
42.64298115,-71.33368298,3,6.84,168.5
42.64291825,-71.33365423,3,6.98,166.1999969
42.64285342,-71.33363181,3,7.1301756,166
42.64279216,-71.33360836,3,7.21,166.6000061
42.64272651,-71.33358359,3,7.3401704,166.5
42.64265981,-71.33356018,3,7.42,166.5
42.64259792,-71.33353802,3,7.540325,166.3999939
42.64253448,-71.33351559,3,7.6009474,166
42.64246473,-71.3334933,3,7.7001038,166
42.64239649,-71.33346772,3,7.7003183,165.6999969
42.64233042,-71.33344983,3,7.4603286,165.5
42.64226594,-71.33342668,3,7.190007,166.3999939
42.64221127,-71.33340818,3,6.7219715,166
42.64215362,-71.33338775,3,6.1703973,163.6000061
42.64210038,-71.33337199,3,5.990208,165.6000061
42.64205295,-71.33335693,3,5.5957837,164.6000061
42.64201837,-71.333349,3,4.6703854,166.3000031
42.64197637,-71.33333563,3,4.1782413,168
42.64193901,-71.33332566,3,3.7075193,176.6000061
42.64191747,-71.33332063,3,3.583769,187
42.64188123,-71.33333287,3,3.4786923,207.1000061
42.64185737,-71.33338602,3,4.681239,232.5
42.64183095,-71.33344908,3,5.770702,240.5
42.64181908,-71.33351141,3,5.670432,250.1000061
42.6417993,-71.33359482,3,7.309973,253.5
42.64178414,-71.33370235,3,7.34834,252.3000031
42.64176026,-71.3337896,3,7.05139,256.2000122
42.64173362,-71.3338751,3,6.8704658,254.6000061
42.64171117,-71.33395694,3,6.803242,252.8999939
42.64169535,-71.33404496,3,7.1104503,253.8999939
42.64167516,-71.33413131,3,7.46067,252.1000061
42.64165254,-71.3342213,3,7.4448977,251.6000061
42.64162567,-71.33431542,3,7.6551485,250.6000061
42.64160418,-71.33440861,3,7.65669,254
42.64158662,-71.3344993,3,7.0510216,254.1000061
42.64156718,-71.33458517,3,7.1711783,250.8999939
42.64154731,-71.33467764,3,7.2779465,254.1000061
42.64153522,-71.33476508,3,6.8040648,255.1999969
42.64152298,-71.33484587,3,6.8265953,251.8999939
42.64151187,-71.33493093,3,6.55,252.1000061
42.64149253,-71.33501184,3,6.895288,252.6000061
42.64146968,-71.33509598,3,6.8200293,249.3999939
42.64143727,-71.33517024,3,7.2955465,255.1999969
42.64141816,-71.33526625,3,7.654417,251.6000061
42.64139635,-71.33535781,3,7.5201063,253.3999939
42.64137978,-71.33544742,3,7.382195,254.3000031
42.64136314,-71.33553358,3,7.3300066,255.3999939
42.64134402,-71.33561628,3,7.1430874,252.5
42.64132466,-71.33569745,3,6.7842464,252.8000031
42.64130532,-71.33578025,3,6.8816347,252.5
42.64128977,-71.33586245,3,6.8445673,255
42.64126843,-71.33595241,3,7.0508585,254.8999939
42.64124849,-71.33603409,3,7.280687,252.3999939
42.64123074,-71.33611971,3,7.3149843,257.2000122
42.641205,-71.33620157,3,7.540106,251.3000031
42.64117742,-71.33629955,3,7.891831,250.1000061
42.64115461,-71.33639273,3,7.841843,252.8999939
42.64108854,-71.3366697,3,7.872541,252.6000061
42.64106675,-71.33676169,3,7.821848,251.3000031
42.64104473,-71.33685067,3,7.782082,250.3999939
42.64100685,-71.33703254,3,7.845738,252.3999939
42.64096227,-71.33722454,3,7.8341117,252.3000031
