42.64944229,-71.32353679,7,2.55,180.8999939,183.2814053,151.3814655
42.6482709,-71.32103509,13,8.51,124.3000031,1.203608872,-19.70296228
42.64823628,-71.32094692,6,5.52,126.0999985,11.26407544,-41.86423273
42.6482226,-71.32091996,5,3.91,124.4000015,33.8362994,-31.74777269
42.64820499,-71.32088962,4,3.35,122.0999985,-12.83449854,-7.886645618
42.64819154,-71.32085416,4,2.31,106.3000031,-0.154491642,-25.6413551
42.64818181,-71.32082902,3,1.89,106.3000031,12.60408799,-12.44717692
42.64819385,-71.32081086,3,1.59,106.3000031,23.07480857,16.64793655
42.64819147,-71.32080075,3,1.37,106.3000031,-2.032236652,13.02494908
42.64819723,-71.3207846,3,1.42,106.3000031,-13.72496998,5.147320887
42.6482203,-71.32076414,3,2.4,38.29999924,5.994083422,2.793276166
42.64823985,-71.32075028,3,2.57,32.70000076,22.96151587,6.428526889
42.648267,-71.32073576,4,3.03,33.09999847,-3.650679042,-31.68780366
42.64830213,-71.32070912,3,3.99,27.39999962,-11.71421182,-21.57636944
42.64833631,-71.32068777,4,4.31,24.39999962,7.799986864,0.487899536
42.64837252,-71.32066536,3,4.46,26.89999962,3.995631744,-5.718175622
42.64840839,-71.32064156,4,4.53,26.70000076,1.795476259,-7.158216046
42.64844423,-71.32062011,4,4.53,28,-1.131616195,1.841020599
42.64847945,-71.32059737,4,4.5,28.70000076,9.31082795,4.508197096
42.64851163,-71.32057262,5,4.46,29,15.08393346,-3.939342295
42.64854351,-71.32054235,5,4.65,30.70000076,-7.312053527,-2.31760573
42.64857312,-71.32052065,4,4.55,30.5,-14.38624232,-7.364838646
42.64860664,-71.32048847,4,5.1,33.09999847,5.596674477,-13.45453601
42.64865024,-71.32045751,4,5.12,32.90000153,-11.17699057,-34.39496187
42.64868784,-71.32042427,4,4.74,32.90000153,-14.06653319,-13.85660306
42.64872758,-71.32039272,4,4.29,33.29999924,-2.590516478,-4.385420534
42.64875964,-71.32036242,4,3.89,33.20000076,5.666692182,-9.643376215
42.6487822,-71.3203434,5,3.13,33.70000076,2.284879805,-6.54688672
42.64880328,-71.32033095,5,2.63,31.70000076,-1.653510852,17.27729045
42.64880665,-71.32033475,5,1.03,31.70000076,-5.295769763,20.96361847
42.6488196,-71.32034113,5,0.74,31.70000076,1.544107398,0.767361553
42.64882021,-71.32032001,5,0.44,31.70000076,-1.30968135,13.37842683
42.64881792,-71.32031429,4,0.37,31.70000076,-5.838951237,-6.324412218
42.64882076,-71.3203154,4,0.4,31.70000076,3.276513667,6.021354248
42.64882415,-71.32031045,3,0,0,-3.226480987,4.973843251
42.64881914,-71.32030682,3,0,0,-20.43327158,44.67118895
42.64882253,-71.32030386,4,0.73,31.70000076,-51.26590944,0.080525106
42.64883884,-71.32029244,4,1.51,31.70000076,-40.66444444,-50.21487611
42.64887309,-71.3203003,3,3.41,354,10.5880914,-64.11824573
42.64891803,-71.32032241,3,3.95,339.2999878,49.6620346,4.353952509
42.64893808,-71.32034927,3,2.85,324.5,52.55366206,30.54963839
42.64896994,-71.32037255,4,3.8,325.2999878,41.7847567,33.67557593
42.64900474,-71.32037806,4,3.68,340.7000122,20.6728377,11.60351686
42.64903936,-71.32037906,4,3.67,350.7000122,-12.94565872,5.509891705
42.64907632,-71.32036816,4,3.97,5.900000095,-24.89868722,-32.15482995
42.64912478,-71.3203488,5,4.86,10.80000019,-41.9614715,-33.5440094
42.64917105,-71.32032026,5,4.74,17.20000076,-21.41519784,-32.66642092
42.64923743,-71.32026498,5,6.05,24.89999962,-12.48685526,-40.4887504
42.64929605,-71.32019674,5,6.87,30.70000076,-12.50650515,-27.96902222
42.64934602,-71.32016127,5,6.4,27.70000076,-0.749941372,-8.165426287
42.64938375,-71.32012131,6,5.06,27.29999924,-5.953795097,-5.2429555
42.64941525,-71.32009771,6,4.07,23.89999962,-0.51764456,12.65549783
42.64943607,-71.32008766,6,3.2,17.60000038,21.33186673,48.88730368
42.64942725,-71.32006266,6,2,18.60000038,4.937098403,11.48894482
42.64942187,-71.32004827,6,1.56,18.60000038,7.033600346,2.635672583
42.64941323,-71.32002178,5,1.87,18.60000038,12.9949319,-14.12118418
42.64941884,-71.31999919,5,1.63,18.60000038,9.307642125,-25.82635144
42.64943139,-71.31997685,4,2.02,59.09999847,3.408906444,-13.51424882
42.64944198,-71.3199539,4,2.11,62.70000076,8.29332825,-0.673213524
42.64941879,-71.31993836,3,2.4,87.40000153,26.3964343,-16.75818756
42.64941683,-71.31989601,4,3.16,96.09999847,1.624913538,-8.026407068
42.6493987,-71.31984113,4,4.31,109.5999985,-26.62677628,27.05471008
42.64937193,-71.31978578,4,5.38,116.6999969,-28.22255129,2.043247791
42.6493458,-71.31972232,4,6.2,117,-28.10127545,-12.66265928
42.64930744,-71.31963976,5,7.03,119.3000031,-13.80693239,40.85152561
42.6492892,-71.31956245,6,6.98,116.0999985,-8.710257795,68.69396128
42.6492908,-71.31945224,6,8.14,104.8000031,-3.953947716,12.16866812
42.64927524,-71.31938931,7,6.46,106.5,-5.803923695,8.8133646
42.64924847,-71.31932135,8,5.62,112.8000031,-2.530629023,-25.33782532
