latitude,longitude,accuracy,speed,bearing,kf_latitude,kf_longitude,kf_speed_lat,kf_speed_long,kf_covariance_lat,kf_covariance_long,kf_speed_total,scan_id_label
42.65005955,-71.3246594,4,1.44,298.7999878,-3.32341726001245e-15,0,0,0,0,0,0,1
42.65005112,-71.32466556,4,0.36,298.7999878,-3.32341726001245e-15,-71.3246550495151,0,0.386138211522743,0,1.29318469141478,0.386138211522743,1
42.65005144,-71.32465894,4,0,0,42.6500495250402,-71.3246578143565,-0.809603441762634,-0.0140172392759811,1.29318469141478,1.76042979464843,0.80972477787877,1
42.6500484,-71.32466064,3,0,0,42.6500468007019,-71.3246584297342,-0.453547954937553,0.00390775488167174,1.76042979464843,1.90263132810229,0.453564789171571,1
42.65004639,-71.32466451,3,0,0,42.6500460178213,-71.3246594120609,-0.203884033382277,-0.453142786904415,1.64224853543203,1.60835882435621,0.496897458628765,1
42.65004575,-71.32466407,3,0,0,42.6500452653322,-71.3246639927053,0.108505217024552,0.0607544116964395,1.50605494737503,1.43451459320009,0.124356265069861,1
42.65004236,-71.32467163,3,0,0,42.6500459142931,-71.3246637121417,0.264446508892586,-0.0456993793610423,1.39416679560817,1.32843226508215,0.268366147901446,1
42.65004479,-71.32467512,3,0.64,298.7999878,42.6500455135886,-71.3246672628088,0.476941728456349,-0.184144650239674,1.31391083375182,1.26619761585561,0.511255967744946,1
42.65005487,-71.324693,3,1.47,298.7999878,42.6500473957453,-71.3246713740022,0.295515700047993,-0.0426255966362995,1.26200937782952,1.23260223707386,0.298574061940176,1
42.65006431,-71.32471344,3,1.94,298.7999878,42.6500515094478,-71.324680223675,0.435241909343355,0.00864526933337662,1.23189872759837,1.21655709981647,0.435327761957236,1
42.65009003,-71.32471922,3,2.64,352.2000122,42.650058387348,-71.3246934031805,0.445473192063308,0.0213943442782765,1.21655534582933,1.21013402555758,0.445986639726091,1
42.65011749,-71.32471704,3,3.14,2.700000048,42.6500733490369,-71.324702974602,0.562923295635245,0.0663684527118958,1.20997198353289,1.2082198938874,0.566822201650762,1
42.65015583,-71.32469192,3,4.12,24.20000076,42.6500940753981,-71.3247073637008,0.816642464037425,0.048279657350166,1.20782764398345,1.20796851221244,0.818068358624734,1
